endpoint_family,trial_grounding,clinical_intent,endpoint_name,target_key,metric_field,unit,model_id,empirical_value
1. Rhythm Surveillance & Atrial Arrhythmia Recurrence,"DECAF (JAMA 2025), SHORT-AF (JACC EP 2023)",Detection of AF/AFL/AT recurrence (>=30s) & atrial electrical remodeling,P-Wave Morphological Delineation (Atrial Substrate),Delineation_P_IoU_SemiSeg,r2,IoU,spatial_1lead_c1_panorama_hybrid_1110000_s42_l0,0.39617569734048413
1. Rhythm Surveillance & Atrial Arrhythmia Recurrence,"DECAF (JAMA 2025), SHORT-AF (JACC EP 2023)",Detection of AF/AFL/AT recurrence (>=30s) & atrial electrical remodeling,P-Wave Morphological Delineation (Atrial Substrate),Delineation_P_IoU_SemiSeg,r2,IoU,spatial_1lead_d1_panorama_relative_1110000_s42_l0,0.4041412938469403
1. Rhythm Surveillance & Atrial Arrhythmia Recurrence,"DECAF (JAMA 2025), SHORT-AF (JACC EP 2023)",Detection of AF/AFL/AT recurrence (>=30s) & atrial electrical remodeling,P-Wave Morphological Delineation (Atrial Substrate),Delineation_P_IoU_SemiSeg,r2,IoU,spatial_1lead_e1_panorama_film_1010010_s42_l0,0.40360585174386465
1. Rhythm Surveillance & Atrial Arrhythmia Recurrence,"DECAF (JAMA 2025), SHORT-AF (JACC EP 2023)",Detection of AF/AFL/AT recurrence (>=30s) & atrial electrical remodeling,P-Wave Morphological Delineation (Atrial Substrate),Delineation_P_IoU_SemiSeg,r2,IoU,spatial_1lead_pa1_panorama_author_1010010_s42_l0,0.4353843132384734
1. Rhythm Surveillance & Atrial Arrhythmia Recurrence,"DECAF (JAMA 2025), SHORT-AF (JACC EP 2023)",Detection of AF/AFL/AT recurrence (>=30s) & atrial electrical remodeling,P-Wave Morphological Delineation (Atrial Substrate),Delineation_P_IoU_SemiSeg,r2,IoU,spatial_1lead_t000_exact_theta_1010010_s42_l0,0.4248312470181451
1. Rhythm Surveillance & Atrial Arrhythmia Recurrence,"DECAF (JAMA 2025), SHORT-AF (JACC EP 2023)",Detection of AF/AFL/AT recurrence (>=30s) & atrial electrical remodeling,P-Wave Morphological Delineation (Atrial Substrate),Delineation_P_IoU_SemiSeg,r2,IoU,spatial_1lead_a0_1010010_s42_l0,0.40930295372968584
1. Rhythm Surveillance & Atrial Arrhythmia Recurrence,"DECAF (JAMA 2025), SHORT-AF (JACC EP 2023)",Detection of AF/AFL/AT recurrence (>=30s) & atrial electrical remodeling,P-Wave Morphological Delineation (Atrial Substrate),Delineation_P_IoU_SemiSeg,r2,IoU,spatial_1lead_cm1_capacity_matched_1010010_s42_l0,0.4286493003637989
1. Rhythm Surveillance & Atrial Arrhythmia Recurrence,"DECAF (JAMA 2025), SHORT-AF (JACC EP 2023)",Detection of AF/AFL/AT recurrence (>=30s) & atrial electrical remodeling,P-Wave Morphological Delineation (Atrial Substrate),Delineation_P_IoU_SemiSeg,r2,IoU,spatial_1lead_d1_panorama_relative_1010010_s42_l0,0.4190639982382684
1. Rhythm Surveillance & Atrial Arrhythmia Recurrence,"DECAF (JAMA 2025), SHORT-AF (JACC EP 2023)",Detection of AF/AFL/AT recurrence (>=30s) & atrial electrical remodeling,P-Wave Morphological Delineation (Atrial Substrate),Delineation_P_IoU_SemiSeg,r2,IoU,spatial_1lead_b1_panorama_1010010_s42_l0,0.433452573787373
1. Rhythm Surveillance & Atrial Arrhythmia Recurrence,"DECAF (JAMA 2025), SHORT-AF (JACC EP 2023)",Detection of AF/AFL/AT recurrence (>=30s) & atrial electrical remodeling,P-Wave Morphological Delineation (Atrial Substrate),Delineation_P_IoU_SemiSeg,r2,IoU,spatial_1lead_pg1_permuted_geometry_1010010_s42_l0,0.418291293933195
1. Rhythm Surveillance & Atrial Arrhythmia Recurrence,"DECAF (JAMA 2025), SHORT-AF (JACC EP 2023)",Detection of AF/AFL/AT recurrence (>=30s) & atrial electrical remodeling,P-Wave Morphological Delineation (Atrial Substrate),Delineation_P_IoU_SemiSeg,r2,IoU,spatial_1lead_c1_panorama_hybrid_1010010_s42_l0,0.41838633301237627
1. Rhythm Surveillance & Atrial Arrhythmia Recurrence,"DECAF (JAMA 2025), SHORT-AF (JACC EP 2023)",Detection of AF/AFL/AT recurrence (>=30s) & atrial electrical remodeling,P-Wave Morphological Delineation (Atrial Substrate),Delineation_P_IoU_SemiSeg,r2,IoU,spatial_1lead_t111_exact_theta_1010010_s42_l0,0.3970292316256778
1. Rhythm Surveillance & Atrial Arrhythmia Recurrence,"DECAF (JAMA 2025), SHORT-AF (JACC EP 2023)",Detection of AF/AFL/AT recurrence (>=30s) & atrial electrical remodeling,P-Wave Morphological Delineation (Atrial Substrate),Delineation_P_IoU_SemiSeg,r2,IoU,spatial_1lead_t111_exact_theta_1110000_s42_l0,0.28106904158088014
1. Rhythm Surveillance & Atrial Arrhythmia Recurrence,"DECAF (JAMA 2025), SHORT-AF (JACC EP 2023)",Detection of AF/AFL/AT recurrence (>=30s) & atrial electrical remodeling,P-Wave Morphological Delineation (Atrial Substrate),Delineation_P_IoU_SemiSeg,r2,IoU,spatial_1lead_e1_panorama_film_1000000_s42_l0,0.3019008028113024
1. Rhythm Surveillance & Atrial Arrhythmia Recurrence,"DECAF (JAMA 2025), SHORT-AF (JACC EP 2023)",Detection of AF/AFL/AT recurrence (>=30s) & atrial electrical remodeling,P-Wave Morphological Delineation (Atrial Substrate),Delineation_P_IoU_SemiSeg,r2,IoU,spatial_1lead_d1_panorama_relative_1000000_s42_l0,0.2725646498673524
1. Rhythm Surveillance & Atrial Arrhythmia Recurrence,"DECAF (JAMA 2025), SHORT-AF (JACC EP 2023)",Detection of AF/AFL/AT recurrence (>=30s) & atrial electrical remodeling,P-Wave Morphological Delineation (Atrial Substrate),Delineation_P_IoU_SemiSeg,r2,IoU,spatial_1lead_pg1_permuted_geometry_1000000_s42_l0,0.39287036596725905
1. Rhythm Surveillance & Atrial Arrhythmia Recurrence,"DECAF (JAMA 2025), SHORT-AF (JACC EP 2023)",Detection of AF/AFL/AT recurrence (>=30s) & atrial electrical remodeling,P-Wave Morphological Delineation (Atrial Substrate),Delineation_P_IoU_SemiSeg,r2,IoU,spatial_1lead_cm1_capacity_matched_1000000_s42_l0,0.353938488063863
1. Rhythm Surveillance & Atrial Arrhythmia Recurrence,"DECAF (JAMA 2025), SHORT-AF (JACC EP 2023)",Detection of AF/AFL/AT recurrence (>=30s) & atrial electrical remodeling,P-Wave Morphological Delineation (Atrial Substrate),Delineation_P_IoU_SemiSeg,r2,IoU,spatial_1lead_pa1_panorama_author_1000000_s42_l0,0.35403181837842435
1. Rhythm Surveillance & Atrial Arrhythmia Recurrence,"DECAF (JAMA 2025), SHORT-AF (JACC EP 2023)",Detection of AF/AFL/AT recurrence (>=30s) & atrial electrical remodeling,P-Wave Morphological Delineation (Atrial Substrate),Delineation_P_IoU_SemiSeg,r2,IoU,spatial_1lead_c1_panorama_hybrid_1000000_s42_l0,0.34822725633739104
1. Rhythm Surveillance & Atrial Arrhythmia Recurrence,"DECAF (JAMA 2025), SHORT-AF (JACC EP 2023)",Detection of AF/AFL/AT recurrence (>=30s) & atrial electrical remodeling,P-Wave Morphological Delineation (Atrial Substrate),Delineation_P_IoU_SemiSeg,r2,IoU,spatial_1lead_b1_panorama_1000000_s42_l0,0.3037692869579267
1. Rhythm Surveillance & Atrial Arrhythmia Recurrence,"DECAF (JAMA 2025), SHORT-AF (JACC EP 2023)",Detection of AF/AFL/AT recurrence (>=30s) & atrial electrical remodeling,P-Wave Morphological Delineation (Atrial Substrate),Delineation_P_IoU_SemiSeg,r2,IoU,spatial_1lead_t111_exact_theta_1000000_s42_l0,0.2688117055643081
1. Rhythm Surveillance & Atrial Arrhythmia Recurrence,"DECAF (JAMA 2025), SHORT-AF (JACC EP 2023)",Detection of AF/AFL/AT recurrence (>=30s) & atrial electrical remodeling,P-Wave Morphological Delineation (Atrial Substrate),Delineation_P_IoU_SemiSeg,r2,IoU,spatial_1lead_t000_exact_theta_1000000_s42_l0,0.30003172133503536
2. Heart Failure & Hard Clinical Substrates,"Cheung et al. (Europace 2025), Qeska et al. (Europace 2023)","Surrogate identification for HF hospitalization (HR 3.21, P=0.002) & adverse events","Structural Heart Disease Discrimination (N=1,000)",EchoNextSHD_Macro_12,auroc,AUROC,conv15e_A0_wave_noSSL_gated_add_s42_l0,0.7373752628124912
2. Heart Failure & Hard Clinical Substrates,"Cheung et al. (Europace 2025), Qeska et al. (Europace 2023)","Surrogate identification for HF hospitalization (HR 3.21, P=0.002) & adverse events","Structural Heart Disease Discrimination (N=1,000)",EchoNextSHD_Macro_12,auroc,AUROC,conv15e_A0_zscore_s42_l0,0.7431595243180574
2. Heart Failure & Hard Clinical Substrates,"Cheung et al. (Europace 2025), Qeska et al. (Europace 2023)","Surrogate identification for HF hospitalization (HR 3.21, P=0.002) & adverse events","Structural Heart Disease Discrimination (N=1,000)",EchoNextSHD_Macro_12,auroc,AUROC,conv15e_C1_E1_morlet_mag_morlet_phase_s42_l0,0.6881704978193048
2. Heart Failure & Hard Clinical Substrates,"Cheung et al. (Europace 2025), Qeska et al. (Europace 2023)","Surrogate identification for HF hospitalization (HR 3.21, P=0.002) & adverse events","Structural Heart Disease Discrimination (N=1,000)",EchoNextSHD_Macro_12,auroc,AUROC,conv15e_R5_morlet_mag_ueg_phase_wyatt_s42_l0,0.7441120998848857
2. Heart Failure & Hard Clinical Substrates,"Cheung et al. (Europace 2025), Qeska et al. (Europace 2023)","Surrogate identification for HF hospitalization (HR 3.21, P=0.002) & adverse events","Structural Heart Disease Discrimination (N=1,000)",EchoNextSHD_Macro_12,auroc,AUROC,conv15e_R7_morlet_mag_ueg_real_s42_l0,0.7462005259832452
2. Heart Failure & Hard Clinical Substrates,"Cheung et al. (Europace 2025), Qeska et al. (Europace 2023)","Surrogate identification for HF hospitalization (HR 3.21, P=0.002) & adverse events","Structural Heart Disease Discrimination (N=1,000)",EchoNextSHD_Macro_12,auroc,AUROC,conv15e_del_wave_ce_s42_l0,0.7372962881538515
2. Heart Failure & Hard Clinical Substrates,"Cheung et al. (Europace 2025), Qeska et al. (Europace 2023)","Surrogate identification for HF hospitalization (HR 3.21, P=0.002) & adverse events","Structural Heart Disease Discrimination (N=1,000)",EchoNextSHD_Macro_12,auroc,AUROC,conv15e_ssl_log_magnitude_phase_sin_local_gated_add_s42_l0,0.743489047635638
2. Heart Failure & Hard Clinical Substrates,"Cheung et al. (Europace 2025), Qeska et al. (Europace 2023)","Surrogate identification for HF hospitalization (HR 3.21, P=0.002) & adverse events","Structural Heart Disease Discrimination (N=1,000)",EchoNextSHD_Macro_12,auroc,AUROC,conv15e_ssl_log_magnitude_real_both_gated_add_s42_l0,0.7364216848358031
2. Heart Failure & Hard Clinical Substrates,"Cheung et al. (Europace 2025), Qeska et al. (Europace 2023)","Surrogate identification for HF hospitalization (HR 3.21, P=0.002) & adverse events","Structural Heart Disease Discrimination (N=1,000)",EchoNextSHD_Macro_12,auroc,AUROC,D1_theta_mul_currentloss_s42_l0,0.6979244074604488
2. Heart Failure & Hard Clinical Substrates,"Cheung et al. (Europace 2025), Qeska et al. (Europace 2023)","Surrogate identification for HF hospitalization (HR 3.21, P=0.002) & adverse events","Structural Heart Disease Discrimination (N=1,000)",EchoNextSHD_Macro_12,auroc,AUROC,D2_current_id_l1_s42_l0,0.6930088636273231
2. Heart Failure & Hard Clinical Substrates,"Cheung et al. (Europace 2025), Qeska et al. (Europace 2023)","Surrogate identification for HF hospitalization (HR 3.21, P=0.002) & adverse events","Structural Heart Disease Discrimination (N=1,000)",EchoNextSHD_Macro_12,auroc,AUROC,D3_theta_mul_l1_s42_l0,0.6772566011966308
2. Heart Failure & Hard Clinical Substrates,"Cheung et al. (Europace 2025), Qeska et al. (Europace 2023)","Surrogate identification for HF hospitalization (HR 3.21, P=0.002) & adverse events","Structural Heart Disease Discrimination (N=1,000)",EchoNextSHD_Macro_12,auroc,AUROC,D4_learned12_mul_l1_s42_l0,0.647780928562674
2. Heart Failure & Hard Clinical Substrates,"Cheung et al. (Europace 2025), Qeska et al. (Europace 2023)","Surrogate identification for HF hospitalization (HR 3.21, P=0.002) & adverse events","Structural Heart Disease Discrimination (N=1,000)",EchoNextSHD_Macro_12,auroc,AUROC,D5_permuted_theta_mul_l1_s42_l0,0.681689938794746
2. Heart Failure & Hard Clinical Substrates,"Cheung et al. (Europace 2025), Qeska et al. (Europace 2023)","Surrogate identification for HF hospitalization (HR 3.21, P=0.002) & adverse events","Structural Heart Disease Discrimination (N=1,000)",EchoNextSHD_Macro_12,auroc,AUROC,D6_theta_add_l1_s42_l0,0.6599461159143563
2. Heart Failure & Hard Clinical Substrates,"Cheung et al. (Europace 2025), Qeska et al. (Europace 2023)","Surrogate identification for HF hospitalization (HR 3.21, P=0.002) & adverse events","Structural Heart Disease Discrimination (N=1,000)",EchoNextSHD_Macro_12,auroc,AUROC,D7_learned12_add_l1_s42_l0,0.6729093662794772
2. Heart Failure & Hard Clinical Substrates,"Cheung et al. (Europace 2025), Qeska et al. (Europace 2023)","Surrogate identification for HF hospitalization (HR 3.21, P=0.002) & adverse events","Structural Heart Disease Discrimination (N=1,000)",EchoNextSHD_Macro_12,auroc,AUROC,D8_random12_mul_l1_s42_l0,0.689556440773676
2. Heart Failure & Hard Clinical Substrates,"Cheung et al. (Europace 2025), Qeska et al. (Europace 2023)","Surrogate identification for HF hospitalization (HR 3.21, P=0.002) & adverse events","Structural Heart Disease Discrimination (N=1,000)",EchoNextSHD_Macro_12,auroc,AUROC,factorial_ecg_aim_1100013_s42,0.7559840664287395
2. Heart Failure & Hard Clinical Substrates,"Cheung et al. (Europace 2025), Qeska et al. (Europace 2023)","Surrogate identification for HF hospitalization (HR 3.21, P=0.002) & adverse events","Structural Heart Disease Discrimination (N=1,000)",EchoNextSHD_Macro_12,auroc,AUROC,factorial_ecg_aim_1100110_s42,0.7415760378667968
2. Heart Failure & Hard Clinical Substrates,"Cheung et al. (Europace 2025), Qeska et al. (Europace 2023)","Surrogate identification for HF hospitalization (HR 3.21, P=0.002) & adverse events","Structural Heart Disease Discrimination (N=1,000)",EchoNextSHD_Macro_12,auroc,AUROC,factorial_ecg_aim_1100111_s42,0.7542233749045746
2. Heart Failure & Hard Clinical Substrates,"Cheung et al. (Europace 2025), Qeska et al. (Europace 2023)","Surrogate identification for HF hospitalization (HR 3.21, P=0.002) & adverse events","Structural Heart Disease Discrimination (N=1,000)",EchoNextSHD_Macro_12,auroc,AUROC,factorial_ecg_aim_1101113_s42,0.742517319903093
2. Heart Failure & Hard Clinical Substrates,"Cheung et al. (Europace 2025), Qeska et al. (Europace 2023)","Surrogate identification for HF hospitalization (HR 3.21, P=0.002) & adverse events","Structural Heart Disease Discrimination (N=1,000)",EchoNextSHD_Macro_12,auroc,AUROC,spatial_1lead_a0_1110000_s42_l0,0.7322533848427014
2. Heart Failure & Hard Clinical Substrates,"Cheung et al. (Europace 2025), Qeska et al. (Europace 2023)","Surrogate identification for HF hospitalization (HR 3.21, P=0.002) & adverse events","Structural Heart Disease Discrimination (N=1,000)",EchoNextSHD_Macro_12,auroc,AUROC,spatial_1lead_e1_panorama_film_1110000_s42_l0,0.7214630953876543
2. Heart Failure & Hard Clinical Substrates,"Cheung et al. (Europace 2025), Qeska et al. (Europace 2023)","Surrogate identification for HF hospitalization (HR 3.21, P=0.002) & adverse events","Structural Heart Disease Discrimination (N=1,000)",EchoNextSHD_Macro_12,auroc,AUROC,spatial_1lead_pa1_panorama_author_1110000_s42_l0,0.7252195060759512
2. Heart Failure & Hard Clinical Substrates,"Cheung et al. (Europace 2025), Qeska et al. (Europace 2023)","Surrogate identification for HF hospitalization (HR 3.21, P=0.002) & adverse events","Structural Heart Disease Discrimination (N=1,000)",EchoNextSHD_Macro_12,auroc,AUROC,spatial_1lead_b1_panorama_1110000_s42_l0,0.7344638932586206
2. Heart Failure & Hard Clinical Substrates,"Cheung et al. (Europace 2025), Qeska et al. (Europace 2023)","Surrogate identification for HF hospitalization (HR 3.21, P=0.002) & adverse events","Structural Heart Disease Discrimination (N=1,000)",EchoNextSHD_Macro_12,auroc,AUROC,spatial_1lead_cm1_capacity_matched_1110000_s42_l0,0.736103594472694
2. Heart Failure & Hard Clinical Substrates,"Cheung et al. (Europace 2025), Qeska et al. (Europace 2023)","Surrogate identification for HF hospitalization (HR 3.21, P=0.002) & adverse events","Structural Heart Disease Discrimination (N=1,000)",EchoNextSHD_Macro_12,auroc,AUROC,spatial_1lead_pg1_permuted_geometry_1110000_s42_l0,0.7366587584138493
2. Heart Failure & Hard Clinical Substrates,"Cheung et al. (Europace 2025), Qeska et al. (Europace 2023)","Surrogate identification for HF hospitalization (HR 3.21, P=0.002) & adverse events","Structural Heart Disease Discrimination (N=1,000)",EchoNextSHD_Macro_12,auroc,AUROC,spatial_1lead_t000_exact_theta_1110000_s42_l0,0.7355483497933442
2. Heart Failure & Hard Clinical Substrates,"Cheung et al. (Europace 2025), Qeska et al. (Europace 2023)","Surrogate identification for HF hospitalization (HR 3.21, P=0.002) & adverse events","Structural Heart Disease Discrimination (N=1,000)",EchoNextSHD_Macro_12,auroc,AUROC,spatial_1lead_c1_panorama_hybrid_1110000_s42_l0,0.7321289082010263
2. Heart Failure & Hard Clinical Substrates,"Cheung et al. (Europace 2025), Qeska et al. (Europace 2023)","Surrogate identification for HF hospitalization (HR 3.21, P=0.002) & adverse events","Structural Heart Disease Discrimination (N=1,000)",EchoNextSHD_Macro_12,auroc,AUROC,spatial_1lead_d1_panorama_relative_1110000_s42_l0,0.722220316873143
2. Heart Failure & Hard Clinical Substrates,"Cheung et al. (Europace 2025), Qeska et al. (Europace 2023)","Surrogate identification for HF hospitalization (HR 3.21, P=0.002) & adverse events","Structural Heart Disease Discrimination (N=1,000)",EchoNextSHD_Macro_12,auroc,AUROC,spatial_1lead_e1_panorama_film_1010010_s42_l0,0.7217340059317908
2. Heart Failure & Hard Clinical Substrates,"Cheung et al. (Europace 2025), Qeska et al. (Europace 2023)","Surrogate identification for HF hospitalization (HR 3.21, P=0.002) & adverse events","Structural Heart Disease Discrimination (N=1,000)",EchoNextSHD_Macro_12,auroc,AUROC,spatial_1lead_pa1_panorama_author_1010010_s42_l0,0.7328799529811103
2. Heart Failure & Hard Clinical Substrates,"Cheung et al. (Europace 2025), Qeska et al. (Europace 2023)","Surrogate identification for HF hospitalization (HR 3.21, P=0.002) & adverse events","Structural Heart Disease Discrimination (N=1,000)",EchoNextSHD_Macro_12,auroc,AUROC,spatial_1lead_t000_exact_theta_1010010_s42_l0,0.7126683848533838
2. Heart Failure & Hard Clinical Substrates,"Cheung et al. (Europace 2025), Qeska et al. (Europace 2023)","Surrogate identification for HF hospitalization (HR 3.21, P=0.002) & adverse events","Structural Heart Disease Discrimination (N=1,000)",EchoNextSHD_Macro_12,auroc,AUROC,spatial_1lead_a0_1010010_s42_l0,0.7313682636670765
2. Heart Failure & Hard Clinical Substrates,"Cheung et al. (Europace 2025), Qeska et al. (Europace 2023)","Surrogate identification for HF hospitalization (HR 3.21, P=0.002) & adverse events","Structural Heart Disease Discrimination (N=1,000)",EchoNextSHD_Macro_12,auroc,AUROC,spatial_1lead_cm1_capacity_matched_1010010_s42_l0,0.7388046506520556
2. Heart Failure & Hard Clinical Substrates,"Cheung et al. (Europace 2025), Qeska et al. (Europace 2023)","Surrogate identification for HF hospitalization (HR 3.21, P=0.002) & adverse events","Structural Heart Disease Discrimination (N=1,000)",EchoNextSHD_Macro_12,auroc,AUROC,spatial_1lead_d1_panorama_relative_1010010_s42_l0,0.7333067820967433
2. Heart Failure & Hard Clinical Substrates,"Cheung et al. (Europace 2025), Qeska et al. (Europace 2023)","Surrogate identification for HF hospitalization (HR 3.21, P=0.002) & adverse events","Structural Heart Disease Discrimination (N=1,000)",EchoNextSHD_Macro_12,auroc,AUROC,spatial_1lead_b1_panorama_1010010_s42_l0,0.7260967137346769
2. Heart Failure & Hard Clinical Substrates,"Cheung et al. (Europace 2025), Qeska et al. (Europace 2023)","Surrogate identification for HF hospitalization (HR 3.21, P=0.002) & adverse events","Structural Heart Disease Discrimination (N=1,000)",EchoNextSHD_Macro_12,auroc,AUROC,spatial_1lead_pg1_permuted_geometry_1010010_s42_l0,0.7279222248829378
2. Heart Failure & Hard Clinical Substrates,"Cheung et al. (Europace 2025), Qeska et al. (Europace 2023)","Surrogate identification for HF hospitalization (HR 3.21, P=0.002) & adverse events","Structural Heart Disease Discrimination (N=1,000)",EchoNextSHD_Macro_12,auroc,AUROC,spatial_1lead_c1_panorama_hybrid_1010010_s42_l0,0.7278393054211065
2. Heart Failure & Hard Clinical Substrates,"Cheung et al. (Europace 2025), Qeska et al. (Europace 2023)","Surrogate identification for HF hospitalization (HR 3.21, P=0.002) & adverse events","Structural Heart Disease Discrimination (N=1,000)",EchoNextSHD_Macro_12,auroc,AUROC,spatial_1lead_t111_exact_theta_1010010_s42_l0,0.7370450497219458
2. Heart Failure & Hard Clinical Substrates,"Cheung et al. (Europace 2025), Qeska et al. (Europace 2023)","Surrogate identification for HF hospitalization (HR 3.21, P=0.002) & adverse events","Structural Heart Disease Discrimination (N=1,000)",EchoNextSHD_Macro_12,auroc,AUROC,spatial_1lead_t111_exact_theta_1110000_s42_l0,0.746759763225421
2. Heart Failure & Hard Clinical Substrates,"Cheung et al. (Europace 2025), Qeska et al. (Europace 2023)","Surrogate identification for HF hospitalization (HR 3.21, P=0.002) & adverse events","Structural Heart Disease Discrimination (N=1,000)",EchoNextSHD_Macro_12,auroc,AUROC,spatial_1lead_e1_panorama_film_1000000_s42_l0,0.7329639518592131
2. Heart Failure & Hard Clinical Substrates,"Cheung et al. (Europace 2025), Qeska et al. (Europace 2023)","Surrogate identification for HF hospitalization (HR 3.21, P=0.002) & adverse events","Structural Heart Disease Discrimination (N=1,000)",EchoNextSHD_Macro_12,auroc,AUROC,spatial_1lead_d1_panorama_relative_1000000_s42_l0,0.7420152952763331
