statement,occurences,proposed label
 sinus rhythm incomplete right bundle branch block this is probably a normal variant t wave are low in ii and inverted in iii avf this may be normal but inferior myocardial ischaemia cannot be entirely excluded suggest repeat if clinically indica ,1,"['sinus_rhythm: normal_sinus_rhythm', 'conduction_abnormality: incomplete_right_bundle_branch_block']"
 premature atrial contraction ( s ) sinus rhythm otherwise normal ecg lead v4 shows artifact ,1,['sinus_rhythm: normal_sinus_rhythm']
 sinus rhythm r - s transition zone in v leads displaced to the right incomplete right bundle branch block otherwise normal ecg ,1,"['sinus_rhythm: normal_sinus_rhythm', 'conduction_abnormality: incomplete_right_bundle_branch_block']"
 sinus rhythm left axis deviation left anterior fascicular block right bundle branch block bifascicular block pr interval is normal ,19,"['sinus_rhythm: normal_sinus_rhythm', 'conduction_abnormality: right_bundle_branch_block, left_anterior_fascicular_block, bifascicular_block', 'axis_deviation: left_axis_deviation']"
 sinus rhythm premature ventricular contraction ( s ) possible left atrial enlargement r - s transition zone in v leads displaced to the right q wave in ii iii avf consistent with old inferior myocardial infarct st segments are depressed in i avl ,1,"['hypertrophy: left_atrial_hypertrophy', 'sinus_rhythm: normal_sinus_rhythm', 'prior_infarct: inferior_prior_infarct', 'infarct: inferior_infarct']"
 premature atrial contraction ( s ) sinus rhythm r - s transition zone in v leads displaced to the right otherwise normal ecg ,1,['sinus_rhythm: normal_sinus_rhythm']
 atrial fibrillation with rapid ventricular response right superior axis deviation left anterior fascicular block right bundle branch block bifascicular block ,1,"['atrial_arrhythmia: atrial_fibrillation', 'conduction_abnormality: right_bundle_branch_block, left_anterior_fascicular_block, bifascicular_block', 'axis_deviation: right_axis_deviation']"
 sinus rhythm qs complex in v2 suggesting old anteroseptal infarct otherwise normal ecg ,1,"['sinus_rhythm: normal_sinus_rhythm', 'prior_infarct: anteroseptal_prior_infarct', 'infarct: anteroseptal_infarct']"
 premature ventricular contraction ( s ) sinus rhythm voltages are high in chest leads suggesting lvh poor progression of r wave in anterior chest leads old anteroseptal myocardial infarct cannot be excluded ,1,"['hypertrophy: left_ventricular_hypertrophy', 'sinus_rhythm: normal_sinus_rhythm', 'prior_infarct: anteroseptal_prior_infarct', 'infarct: anteroseptal_infarct']"
 sinus rhythm low limb lead voltage possible old inferior myocardial infarct ,1,"['sinus_rhythm: normal_sinus_rhythm', 'prior_infarct: inferior_prior_infarct', 'infarct: inferior_infarct']"
 sinusrhythmus ueberdrehter linkstyp r - s #bergang in v ableitungen nach links verschoben linksanteriorer fascicular block ,2,
 supraventrikulär ( a ) extrasystoli ( er ) supraventrikulär ( a ) escape complex ( s ) interpolerade supraventrikulär ( a ) extrasystoli ( er ) supraventrikulär tachykardi vänster el - axel st and t sänkning såsom vid anterior ischemi eller vänster belastning lateral ischemi ,1,
 sinusrytm ó¿ ó¬ st and t säó¬ning såsom vid ó½ ó½ inferior ischemi elleó¬vänster belastning ó© ó¬ ó½ ó½ ó¬ ó© ó¿ ,1,
 ventrikulär ( a ) extrasystoli ( er ) förmaksflimmer - fladder vänster el - axel ospecifikt inkomplett skänkelblock vänster kammarhypertrofi ,1,
 sinusrytm avvikande qrs ( t ) förlopp inferior infarkt ålder ej bestämmbar ,3,
 supraventrikulär ( a ) extrasystoli ( er ) supraventrikulär ( a ) escape complex ( s ) interpolerade supraventrikulär ( a ) extrasystoli ( er ) sinusrytm extrem vänster el - axel vänster anteriort fascicular block högersidigt skänkelblock bifascikulärt block avvikande qrs ( t ) förlopp ,2,
 sinustachykardi ospecifik t - förändring ,1,
 sinus rhythm normal ecg edit norm xxxx rsiii ( norm xxxx ) ,3,"['general: normal_ecg', 'sinus_rhythm: normal_sinus_rhythm']"
 sinus rhythm incomplete right bundle branch block t wave are inverted in v4 xxxx and low or flat in i avl findings may be due to lateral myocardial ischaemia or subendocardial infarct of uncertain age ,1,"['sinus_rhythm: normal_sinus_rhythm', 'conduction_abnormality: incomplete_right_bundle_branch_block', 'prior_infarct: generic_prior_infarct', 'infarct: generic_infarct']"
 sinusrytm vänster el - axel ospecifik t - förändring ,6,
 sinus rhythm normal ecg edit norm xxxx rsiii avf ( norm xxxx ) ,1,"['general: normal_ecg', 'sinus_rhythm: normal_sinus_rhythm']"
 sinus rhythm normal ecg edit norm xxxx diffuse t - wellenveränderungen ( flach hebungen ) ,1,"['general: normal_ecg', 'sinus_rhythm: normal_sinus_rhythm']"
 sinus rhythm st segments are depressed in i ii avl v5 xxxx t wave are low or flat in limb leads and v4 xxxx this may be due to lv strain or ischaemia ,1,['sinus_rhythm: normal_sinus_rhythm']
 sinusbradykardi extrem vänster el - axel vänster anteriort fascicular block högersidigt skänkelblock bifascikulärt block wpw syndrom typ a ,1,['atrial_arrhythmia: wolff_parkinson_white']
 sinus arrhythmia incomplete right bundle branch block this is probably a normal variant otherwise normal ecg ,4,"['sinus_rhythm: sinus_arrhythmia', 'conduction_abnormality: incomplete_right_bundle_branch_block']"
 sinus rhythm no definite pathology edit norm xxxx ,1,['sinus_rhythm: normal_sinus_rhythm']
 sinus rhythm normal ecg edit norm xxxx rqsiii ( norm xxxx ) ,1,"['general: normal_ecg', 'sinus_rhythm: normal_sinus_rhythm']"
 atrial fibrillation with rapid ventricular response left axis deviation left anterior fascicular block non - specific st and t wave change in i avl ,1,"['atrial_arrhythmia: atrial_fibrillation', 'conduction_abnormality: left_anterior_fascicular_block', 'axis_deviation: left_axis_deviation', 'repolarization_abnormality: st_abnormality, t_abnormality']"
 slag med avvikande impulsutbredning sinustachykardi svårbestämmbar el - axel bröstavledningarnas r - s transition förskjuten åt vänster låga qrs amplituder i extremitetsavledningarna vänster anteriort fascicular block avvikande qrs ( t ) förlopp inferior infarkt ,1,
 sinus rhythm st segments are depressed in i avl v5 xxxx t wave are low in these leads this may be due to lv strain or ischaemia ,1,['sinus_rhythm: normal_sinus_rhythm']
 ventrikuläre extrasystole ( n ) sinusrhythmus p - verbreiterung qrs ( t ) abnormal inferiorer myokardschaden nicht auszuschliessen st and t abnormal wahrscheinlich anterolaterale ischämie oder linksbelastung ,1,
 slag med avvikande impulsutbredning regelbunden rytm inga p - våg funna vänster el - axel ,1,
 sinus rhythm possible left atrial enlargement left axis deviation left bundle branch block this is most commonly due to ischaemic heart disease ,1,"['hypertrophy: left_atrial_hypertrophy', 'sinus_rhythm: normal_sinus_rhythm', 'conduction_abnormality: left_bundle_branch_block', 'axis_deviation: left_axis_deviation']"
 sinus rhythm borderline left axis deviation qs complex in v2 and tiny r wave in v3 suggesting old anteroseptal myocardial infarct ,1,"['sinus_rhythm: normal_sinus_rhythm', 'axis_deviation: left_axis_deviation', 'prior_infarct: anteroseptal_prior_infarct', 'infarct: anteroseptal_infarct']"
 sinus rhythm non - specific t wave flattening in limb leads and v5 xxxx myocardial ischaemia is a likely cause ,1,"['sinus_rhythm: normal_sinus_rhythm', 'repolarization_abnormality: t_flattening']"
 sinus rhythm t wave are low or flat throughout myocardial ischaemia is likely suggest exclude hypokalaemia ,6,['sinus_rhythm: normal_sinus_rhythm']
 sinus rhythm voltages are high in chest leads suggesting lvh no definite pathology ,1,"['hypertrophy: left_ventricular_hypertrophy', 'sinus_rhythm: normal_sinus_rhythm']"
 sinus rhythm widespread t wave flattening myocardial ischaemia is likely suggest exclude hypokalaemia ,1,"['sinus_rhythm: normal_sinus_rhythm', 'repolarization_abnormality: t_flattening']"
 atrial fibrillation with rapid ventricular response non - specific intraventricular block q wave in ii iii avf consistent with old inferior myocardial infarct st segments are depressed and t wave inverted in i ii v4 xxxx this may be due to ,1,"['atrial_arrhythmia: atrial_fibrillation', 'prior_infarct: inferior_prior_infarct', 'infarct: inferior_infarct']"
 sinus rhythm probable left atrial enlargement voltages are high in chest leads suggesting lvh st segments are depressed in i ii avf v4 xxxx this may be due to lv strain or ischaemia ,1,"['hypertrophy: left_atrial_hypertrophy, left_ventricular_hypertrophy', 'sinus_rhythm: normal_sinus_rhythm']"
 sinus rhythm non - specific t wave flattening in i avl v5 xxxx ,11,"['sinus_rhythm: normal_sinus_rhythm', 'repolarization_abnormality: t_flattening']"
 premature ventricular contraction ( s ) sinus arrhythmia minor non - specific t wave flattening in i avl v6 ,1,"['sinus_rhythm: sinus_arrhythmia', 'repolarization_abnormality: t_flattening']"
 sinusbradykardi inkomplett hgersidigt skänkelblock patologisk q - våg i avl såsom vid gammal hög lateral myokardskada ,1,
 sinusbradykardi extrem vänster el - axel vänster anteriort fascicular block vänster kammarhypertrofi ,1,
 sinusbradykardi extrem vänster el - axel vänster anteriort fascicular block st and t sänkning såsom vid anterolateral ischemi eller vänster belastning t - förändring såsom vid inferolateral myokardaffektion ,1,
 sinusrytm avvikande qrs ( t ) förlopp inferior infarkt ålder ej bestämmbar st and t sänkning såsom vid anterolateral ischemi eller vänster belastning ! ,1,
 sinusbradykardi svårbestämmbar el - axel högersidigt skänkelblock ,1,
 sinusrytm vänster el - axel avvikande qrs ( t ) förlopp inferior infarkt ålder ej bestämmbar st and t sänkning såsom vid anterolateral ischemi eller vänster belastning ,2,
 sinusrytm vänster el - axel avvikande qrs ( t ) förlopp anterolateral infarkt bör övervägas inferior infarkt möjligen färsk ,1,
 sinusrytm bröstavledningarnas r - s transition förskjuten åt höger avvikande qrs ( t ) förlopp anteroseptal myokardskada kan ej uteslutas ,1,
 sinusrytm ospecifikt skänkelblock vänster kammarhypertrofi edit lvh xxxx isc sokolow xxxx ( lvh xxxx isc_ ) ,1,['hypertrophy: left_ventricular_hypertrophy']
 förmaksflimmer med hög kammarfrekvens extrem vänster el - axel vänstersidigt skänkelblock ,1,
 sinusrytm vänster el - axel måttliga amplitudkrit för vänster kammarkhypertrofi avvikande qrs ( t ) förlopp anterior infarkt möjligen färsk ,1,
 sinusrytm extrem vänster el - axel vänster anteriort fascicular block st and t sänkning såsom vid inferolateral ischemi eller vänster belastning ,1,
 sinusrytm extrem vänster el - axel vänster anteriort fascicular block ,3,
 sinusrytm ospecifik st and t förändring ( höjning ) eljest normalt ecg ,1,
 sinusrytm av block i ospecifik st - förändring ospecifik t - förändring ,1,
 sinustachykardi av block i misstänkt vänster kammarhypertrofi ,1,
 sinusrytm st and t sänkning såsom vid anterolateral ischemi eller vänster belastning inferolateral ischemi eller vänster belastning ,4,
 sinusrytm misstänkt hypertrofi av vänster förmak avvikande qrs ( t ) förlopp anteroseptal infarkt sannolikt äldre ,1,
 sinusrytm avvikande qrs ( t ) förlopp inferior myokardskada bör övervägas qt förlängd ,1,
 supraventrikulär ( a ) extrasystoli ( er ) sinusrytm extrem vänster el - axel bröstavledningarnas r - s transition förskjuten åt höger inkomplett högersidigt skänkelblock avvikande qrs ( t ) förlopp inferior infarkt möjligen färsk st sänkning möjligen orsak ,1,
 sinusrytm avvikande qrs ( t ) förlopp inferior myokardskada ,1,
 sinusrytm extrem vänster el - axel avvikande qrs ( t ) förlopp inferior infarkt möjligen färsk st sänkning möjligen orsakad av lateral subendokardiell myokardaffektion ,1,
 sinus arytmi måttliga amplitudkrit för vänster kammarkhypertrofi st and t sänkning såsom vid anterolateral ischemi eller vänster belastning t - förändring såsom vid anterior myokardaffektion inferolateral myokardaffektion ,1,
 sinusrytm vänster el - axel låga qrs amplituder i extremitetsavledningarna avvikande qrs ( t ) förlopp anteroseptal infarkt ålder ej bestämmbar inferior myokardskada bör övervägas st sänkning möjligen orsakad av hög lateral subendokardiell myokar ,1,
 sinusrytm extrem vänster el - axel såsom vid vänster främre fascicular block liten q - våg i v2 - v3 inger misstanke på gammal anteroseptal myokardskada st and t förändring lateralt såsom vid ischemi eller vänster kammarbelastning ,1,
 sinusrytm vänster kammarhypertrofi avvikande qrs ( t ) förlopp anterolateral myokardskada bör övervägas ,1,
 regelbunden rytm inga p - våg funna ,1,
 sinusrytm extrem vänster el - axel avvikande qrs ( t ) förlopp inferior infarkt sannolikt äldre t - förändring såsom vid anterior myokardaffektion lateral myokardaffektion ,1,
 sinusrytm vänster el - axel st and t sänkning såsom vid anterior ischemi eller vänster belastning lateral ischemi eller vänster belastning ,1,
 sinusrytm måttliga amplitudkrit för vänster kammarkhypertrofi ospecifik st and t förändring ( höjning ) ,1,
 sinustachykardi hypertrofi av vänster förmak vänster el - axel ospecifikt skänkelblock vänster kammarhypertrofi ,1,
 sinusrytm misstänkt hypertrofi av vänster förmak ospecifikt skänkelblock vänster kammarhypertrofi avvikande qrs ( t ) förlopp inferior infarkt ålder ej bestämmbar ,2,
 sinusrytm vänster el - axel intraventrikulärt retledningshinder ,1,
 ventrikulär ( a ) extrasystoli ( er ) förmaksflimmer - fladder extrem höger el - axel vänster posteriort fascicular block högersidigt skänkelblock bifascikulärt block avvikande qrs ( t ) förlopp inferior infarkt ålder ej bestämmbar ,1,
 sinustachykardi eljest normalt ecg ,1,
 sinusrhythmus verdacht auf p - sinistrocardiale lagetyp normal ,57,
 sinustachykardi avvikande qrs ( t ) förlopp hög lateral infarkt bör övervägas ,1,
 sinusrytm av block i extrem vänster el - axel ospecifikt skänkelblock vänster kammarhypertrofi ! ,1,
 sinusrytm hypertrofi av vänster förmak avvikande qrs ( t ) förlopp inferior myokardskada bör övervägas st and t sänkning såsom vid hög lateral ischemi eller vänster belastning ,1,
 sinusrytm ventrikulära extraslag av - block i ,1,
 sinusrytm av block i ,1,
 förmaksflimmer - fladder t - förändring såsom vid inferior myokardaffektion ,1,
 sinusrytm avvikande qrs ( t ) förlopp inferior myokardskada kan ej uteslutas ,2,
 sinusrytm vänster el - axel avvikande qrs ( t ) förlopp inferior infarkt bör övervägas ,1,
 sinusrytm av block i vänster el - axel avvikande qrs ( t ) förlopp anterior infarkt ålder ej bestämmbar st and t sänkning såsom vid hög lateral ischemi eller vänster belastning ,1,
 sinusrytm avvikande qrs ( t ) förlopp anterior infarkt bör övervägas t - förändring såsom vid lateral myokardaffektion inferolateral myokardaffektion ,1,
 atrial fibrillation with rapid ventricular response compared with tracings of xxxx and xxxx it remains basically similar except for the recurrence of atrial fibrillation ,1,['atrial_arrhythmia: atrial_fibrillation']
 sinus bradycardia otherwise normal ecg the cause of the bradycardia is not evident ,31,['sinus_rhythm: sinus_bradycardia']
 atrial fibrillation with rapid ventricular response incomplete right bundle branch block st segments are depressed in i v2 - xxxx non - specific but consistent with myocardial ischaemia ,1,"['atrial_arrhythmia: atrial_fibrillation', 'conduction_abnormality: incomplete_right_bundle_branch_block']"
 sinus rhythm n0n - specific t wave inversion in iii avf this may be normal ,1,"['sinus_rhythm: normal_sinus_rhythm', 'repolarization_abnormality: t_inversion']"
