statement,occurences,proposed label
 sinus rhythm left axis deviation non - specific intraventricular block ,5,['normal_sinus_rhythm']
 sinus rhythm incomplete right bundle branch block voltages are high in limb leads suggesting lvh otherwise normal ecg ,1,['normal_sinus_rhythm']
 sinus tachycardia st segments are depressed in ii iii avf v2 - xxxx non - specific but may be due to myocardial ischaemia this is an unusual tracing for a patient of this age unless there has been prolonged tachycardia ,1,['sinus_tachycardia']
 sinus tachycardia compared with tracing of earlier today the previously noted st segment depression now negligible there is t wave flattening in ii iii avf suggest repeat in one week or so edit norm xxxx ( f xxxx ) ansteigende st - senkungen in ii iii flache t v5 xxxx v a rao ,1,['sinus_tachycardia']
 premature atrial contraction ( s ) trigeminy sinus rhythm minor non - specific st segment depression in i v5 xxxx ,1,['normal_sinus_rhythm']
 premature ventricular contraction ( s ) sinus rhythm prolonged pr interval t wave are flat in ii and inverted in iii avf inferior myocardial ischaemia is likely ,1,['normal_sinus_rhythm']
 sinus rhythm non - specific intraventricular delay otherwise normal ecg ,15,['normal_sinus_rhythm']
 sinus rhythm left axis deviation right bundle branch block edit asmi xxxx almi xxxx crbbb ( crbbb lafb ) ,1,['normal_sinus_rhythm']
 sinus rhythm prolonged pr interval left axis deviation left ventricular hypertrophy tiny r wave in v2 xxxx suggesting old anterior infarct ,1,['normal_sinus_rhythm']
 sinus rhythm prolonged pr interval otherwise normal ecg edit norm xxxx qriii ( norm xxxx ) ,1,['normal_sinus_rhythm']
 sinus rhythm normal ecg edit norm xxxx rsriii ( norm xxxx ) ,3,['normal_sinus_rhythm']
 sinus rhythm incomplete right bundle branch block st segments are depressed in i avl t wave are low in i v5 xxxx this may be due to lv strain or ischaemia ,1,['normal_sinus_rhythm']
 premature atrial contraction ( s ) sinus rhythm possible chaotic atrial rhythm this is most commonly associated with chronic respiratory disease minor non - specific st and t wave change in inferior leads ,1,['normal_sinus_rhythm']
 sinus rhythm incomplete left bundle branch block ,1,['normal_sinus_rhythm']
 sinus rhythm prolonged pr interval otherwise no definite pathology ,6,['normal_sinus_rhythm']
 sinus rhythm non - specific t wave change in v2 xxxx of uncertain significance in view of possible pulmonary embolism suggest repeat tomorrow if clinically indicated ,1,['normal_sinus_rhythm']
 sinus tachycardia otherwise normal ecg ,47,['sinus_tachycardia']
 sinus rhythm prolonged qt this may be due to a drug effect or an electrolyte disturbance otherwise normal ecg ,3,['normal_sinus_rhythm']
 premature ventricular contraction ( s ) sinus tachycardia otherwise normal ecg ,4,['sinus_tachycardia']
 premature ventricular contraction ( s ) sinus rhythm otherwise normal ecg ,26,['normal_sinus_rhythm']
 premature atrial contraction ( s ) sinus rhythm low limb lead voltage t wave are slightly inverted in ii iii avf non - specific but consistent with myocardial ischaemia ,1,['normal_sinus_rhythm']
 sinus rhythm borderline left axis deviation prolonged qt this may be due to a drug effect or an electrolyte disturbance ,1,['normal_sinus_rhythm']
 sinus rhythm low limb lead voltage right bundle branch block ,2,['normal_sinus_rhythm']
 premature atrial contraction ( s ) sinus rhythm st segments are slightly depressed in i ii v4 xxxx non - specific but consistent with myocardial ischaemia slightly prolonged qt this may be due to a drug effect or an electrolyte disturbance ,1,['normal_sinus_rhythm']
 sinus rhythm st segments are depressed in i ii avl v5 xxxx t wave are flat in these leads this may be due to lv strain or ischaemia ,1,['normal_sinus_rhythm']
 sinus rhythm minor non - specific t wave flattening ,2,['normal_sinus_rhythm']
 sinus rhythm t wave are inverted in v2 xxxx st segments are slightly elevated in these leads this may be due to myocardial ischaemia or anterior subendocardial infarct of uncertain age edit injas ( injas xxxx ) ,1,['normal_sinus_rhythm']
 premature ventricular contraction ( s ) sinus rhythm st segments are depressed in ii iii avf v4 xxxx t wave are deeply inverted in i avl v4 xxxx this may be due to myocardial ischaemia or lateral subendocardial infarct of uncertain age ,1,['normal_sinus_rhythm']
 premature ventricular contraction ( s ) sinus rhythm non - specific intraventricular delay q wave in ii iii avf consistent with old inferior myocardial infarct st segments are depressed in i avl v5 xxxx t wave are inverted in i avl and low in v4 ,1,['normal_sinus_rhythm']
 sinus rhythm t wave are inverted in v2 xxxx and low in i v4 myocardial ischaemia is a possible cause prolonged qt this may be due to a drug effect or an electrolyte disturbance ,1,['normal_sinus_rhythm']
 sinus bradycardia st segments are elevated in v2 - xxxx this is probably a normal variant no definite pathology the bradycardia may be physiological ,1,['sinus_bradycardia']
 sinus tachycardia left axis deviation left anterior fascicular block non - specific intraventricular block poor progression of r wave in anterior chest leads this may be due to marked clockwise rotation but old anterior myocardial infarct cannot be ,1,['sinus_tachycardia']
 sinus rhythm left ventricular hypertrophy st segments are depressed in i avl this may be due to lv strain or ischaemia slightly prolonged qt this may be due to a drug effect or an electrolyte disturbance ,1,['normal_sinus_rhythm']
 sinus rhythm left anterior fascicular block right bundle branch block bifascicular block ,1,['normal_sinus_rhythm']
 sinus rhythm low limb lead voltage pr interval is at upper limit of normal ( xxxx sec ) st segments are depressed in i ii avl v3 - xxxx t wave are low or flat throughout non - specific but consistent with myocardial ischaemia and digitalis effect suggest ,1,['normal_sinus_rhythm']
 sinus rhythm minor non - specific st segment depression in i avl otherwise normal ecg ,2,['normal_sinus_rhythm']
 sinus rhythm st segments are depressed in i ii v3 - xxxx t wave are inverted in i avl v3 - xxxx non - specific but consistent with myocardial ischaemia ,1,['normal_sinus_rhythm']
 sinus tachycardia low limb lead voltage poor progression of r wave in anterior chest leads suggesting old anteroseptal infarct ,1,['sinus_tachycardia']
 sinus rhythm r - s transition zone in v leads displaced to the right otherwise normal ecg ,18,['normal_sinus_rhythm']
 sinus rhythm rightward axis low limb lead voltage st segments are elevated in ii iii avf v4 xxxx consistent with inferolateral myocardial infarct which appears recent ,1,['normal_sinus_rhythm']
 sinus rhythm prolonged qt borderline left ventricular hypertrophy on voltage criteria ,1,['normal_sinus_rhythm']
 sinus rhythm moderate amplitude criteria for lvh prolonged qt this may be due to a drug effect or an electrolyte disturbance anterolateral st and t wave change consistent with left ventricular strain or ischaemia ,1,['normal_sinus_rhythm']
 sinus arrhythmia incomplete right bundle branch block old anterolateral and inferior myocardial infarct ,1,['sinus_arrhythmia']
 sinus arrhythmia atrial premature contraction tracing is otherwise normal ,1,['sinus_arrhythmia']
 sinus rhythm abnormal left axis deviation left anterior fascicular block right bundle branch block bifascicular block possible old inferior infarct ,1,['normal_sinus_rhythm']
 sinus rhythm xxxx - min with complete av block and ventricular escape rate of xxxx - min incomplete right bundle branch block in view of syncope permanent pacing should be considered ,1,['normal_sinus_rhythm']
 sinus rhythm qs complex in v2 and q wave in v3 suggesting old anteroseptal infarct non - specific t wave flattening in limb leads and v5 xxxx ,1,['normal_sinus_rhythm']
 premature atrial contraction ( s ) sinus rhythm left bundle branch block this is most commonly due to ischaemic heart disease ,1,['normal_sinus_rhythm']
 sinus rhythm st segments are depressed in i ii avl v5 xxxx this may be due to lv strain or ischaemia ,2,['normal_sinus_rhythm']
 sinus rhythm minor non - specific t wave flattening in v2 xxxx ,2,['normal_sinus_rhythm']
 sinus rhythm st segments are depressed in v5 xxxx t wave are inverted in ii iii avf v3 - xxxx t wave are flat in i avl findings are likely to be due to ischaemic heart disease inferolateral subendocardial infarct of uncertain age is a possibility ,1,['normal_sinus_rhythm']
 sinus rhythm low limb lead voltage normal ecg ,6,['normal_sinus_rhythm']
 sinus rhythm compared with tracing of xxxx there now t wave flattening in v2 xxxx myocardial ischaemia is a possible cause ,1,['normal_sinus_rhythm']
 sinus rhythm non - specific t wave flattening in i ii avl v4 xxxx ,1,['normal_sinus_rhythm']
 premature ventricular contraction ( s ) sinus rhythm right axis deviation incomplete right bundle branch block ,1,['normal_sinus_rhythm']
 premature atrial contraction ( s ) sinus tachycardia q wave in ii iii avf consistent with old inferior myocardial infarct st segments are depressed in i ii avl v4 xxxx t wave are low in these leads this may be due to lv strain or ischaemia ,1,['sinus_tachycardia']
 sinus rhythm left axis deviation left anterior fascicular block q wave in v2 old anteroseptal infarct cannot be excluded ,2,['normal_sinus_rhythm']
 sinus rhythm non - specific t wave inversion in iii avf suggest repeat if clinically indicated ,1,['normal_sinus_rhythm']
 sinus rhythm minor non - specific st segment depression in i ii v5 xxxx prolonged qt this may be due to a drug effect or an electrolyte disturbance ,1,['normal_sinus_rhythm']
 premature ventricular contraction ( s ) sinus rhythm st segments are depressed in i ii avf v4 xxxx t wave are low or flat in limb leads and v4 xxxx this may be due to lv strain or ischaemia ,1,['normal_sinus_rhythm']
 sinus rhythm st segments are depressed in i ii v5 xxxx this may be due to lv strain or ischaemia ,1,['normal_sinus_rhythm']
 sinus rhythm minor non - specific t wave flattening in i v5 xxxx ,1,['normal_sinus_rhythm']
 sinus tachycardia pr interval slightly long for rate ,1,['sinus_tachycardia']
 sinus rhythm non - specific t wave flattening in i avl chest leads non - specific but consistent with myocardial ischaemia ,1,['normal_sinus_rhythm']
 sinus rhythm t wave are inverted in ii iii avf v4 xxxx this may be due to inferolateral myocardial ischaemia or subendocardial infarct of uncertain age ,1,['normal_sinus_rhythm']
 premature ventricular contraction ( s ) sinus rhythm prolonged pr interval left axis deviation left anterior fascicular block ,1,['normal_sinus_rhythm']
 sinus rhythm borderline left axis deviation normal ecg ,6,['normal_sinus_rhythm']
 premature ventricular contraction ( s ) sinus rhythm otherwise no definite pathology ,5,['normal_sinus_rhythm']
 premature ventricular contraction ( s ) sinus rhythm prolonged pr interval voltages are high in chest leads suggesting lvh minor non - specific st segment depression in v4 xxxx ,1,['normal_sinus_rhythm']
 regular rhythm no p wave found rhythm is probably junctional non - specific intraventricular delay left ventricular hypertrophy qs complex in v2 and tiny r wave in v3 suggesting anteroseptal myocardial infarct of uncertain age st segments are d ,1,['normal_sinus_rhythm']
 sinus rhythm st segments are depressed in v3 - xxxx t wave are flat in v3 xxxx myocardial ischaemia is likely ,1,['normal_sinus_rhythm']
 sinus rhythm minor non - specific t wave flattening in i avl v5 xxxx myocardial ischaemia cannot be excluded ,1,['normal_sinus_rhythm']
 sinus rhythm left axis deviation st segments are depressed in i avl v4 xxxx t wave are low or slightly inverted in these leads this may be due to lv strain or ischaemia ,1,['normal_sinus_rhythm']
 sinus rhythm prolonged pr interval non - specific t wave flattening in i avl there is a pause of xxxx cycle lengths without an apparent p wave it may be due to sinus node dysfunction holter monitor may be helpful ,1,['normal_sinus_rhythm']
 sinus rhythm possible left atrial enlargement st segments are slightly depressed in i ii v4 xxxx t wave are flat in limb leads and v3 - xxxx myocardial ischaemia is likely suggest exclude hypokalaemia ,1,['normal_sinus_rhythm']
 premature atrial contraction ( s ) sinus rhythm no definite pathology ,4,['normal_sinus_rhythm']
 premature ventricular contraction ( s ) sinus rhythm voltages are high in chest leads suggesting lvh minor non - specific t wave flattening in limb leads st segments are depressed in v4 xxxx this may be due to lv strain or ischaemia ,1,['normal_sinus_rhythm']
 sinus rhythm non - specific intraventricular delay left ventricular hypertrophy q wave in in v2 and tiny r wave in v3 consistent with old anteroseptal myocardial infarct st segments are depressed in i ii avl avf v5 xxxx t wave are flat or sli ,1,['normal_sinus_rhythm']
